Viability (%),Diameter (nm),Zeta potential (mV),Concentration (g/L),Time (h),Electronegativity,Cluster
88.62117,100.0,-17.6,2.9939277686295102e-09,3,2.80666666666667,2
125.0,100.0,-17.6,2.9939277686295102e-09,3,2.80666666666667,2
94.4,160.5,-27.8,1.73791067100219e-09,3,2.80666666666667,2
98.4,160.5,-27.8,1.44825889250183e-09,3,2.80666666666667,2
104.8,160.5,-27.8,2.89651778500365e-10,3,2.80666666666667,2
139.2,160.5,-27.8,1.44825889250183e-09,6,2.80666666666667,2
113.378685,420.7,-9.96,6.433447554951839e-11,24,2.80666666666667,1
120.27379,420.7,-9.96,6.433447554951839e-11,3,2.80666666666667,1
107.05633,420.7,-9.96,4.825085666213879e-11,24,2.80666666666667,1
92.93233,100.0,-17.6,5.9878555372590204e-09,3,2.80666666666667,2
128.8,160.5,-27.8,1.15860711400146e-09,6,2.80666666666667,2
41.17,24.59,-17.6,0.03,48,2.80666666666667,2
132.0,160.5,-27.8,5.79303557000731e-10,6,2.80666666666667,2
91.629,81.8,-17.6,0.0001,48,2.80666666666667,2
93.152,81.8,-17.6,0.0001,48,2.80666666666667,2
90.201,81.8,-17.6,0.003,48,2.80666666666667,2
76.505,81.8,-17.6,0.01,48,2.80666666666667,2
57.4,81.8,-17.6,0.03,48,2.80666666666667,2
93.333,42.3,-17.6,0.05,48,2.80666666666667,2
96.952,42.3,-17.6,0.2,48,2.80666666666667,2
83.408072,11.69,-17.6,1.14546317141666e-05,24,2.80666666666667,2
119.44,25.0,-17.6,0.12,6,2.80666666666667,2
98.556,25.0,-17.6,0.00625,24,2.80666666666667,2
125.32,25.0,-17.6,0.12,3,2.80666666666667,2
108.95,25.0,-17.6,0.15,3,2.80666666666667,2
98.465,25.0,-17.6,0.02,6,2.80666666666667,2
103.32,25.0,-17.6,0.04,6,2.80666666666667,2
106.65,25.0,-17.6,0.06,6,2.80666666666667,2
108.95,25.0,-17.6,0.08,6,2.80666666666667,2
116.11,25.0,-17.6,0.1,6,2.80666666666667,2
127.62,25.0,-17.6,0.15,6,2.80666666666667,2
31.674,81.8,-17.6,0.06,48,2.80666666666667,2
112.79,25.0,-17.6,0.02,24,2.80666666666667,2
113.81,25.0,-17.6,0.04,24,2.80666666666667,2
108.95,25.0,-17.6,0.06,24,2.80666666666667,2
121.48,25.0,-17.6,0.1,24,2.80666666666667,2
20.61,24.59,-17.6,0.06,48,2.80666666666667,2
100.51,25.0,-17.6,0.15,24,2.80666666666667,2
8.6,24.59,-17.6,0.1,48,2.80666666666667,2
16.6,24.59,-17.6,0.06,48,2.80666666666667,2
124.3,25.0,-17.6,0.12,24,2.80666666666667,2
100.19,42.3,-17.6,0.025,48,2.80666666666667,2
30.61,24.59,-17.6,0.03,48,2.80666666666667,2
87.557,81.8,-17.6,0.003,48,2.80666666666667,2
78.733,81.8,-17.6,0.01,48,2.80666666666667,2
26.4,15.84,-17.6,0.03,48,2.80666666666667,2
80.283,24.59,-17.6,0.003,48,2.80666666666667,2
91.499,24.59,-17.6,0.0001,48,2.80666666666667,2
5.51,15.84,-17.6,0.1,48,2.80666666666667,2
103.17,42.3,-17.6,0.2,48,2.80666666666667,2
134.15,21.0,-17.6,0.06,6,2.80666666666667,2
75.452,15.84,-17.6,0.003,48,2.80666666666667,2
11.51,81.8,-17.6,0.1,48,2.80666666666667,2
120.38,42.3,-17.6,0.1,48,2.80666666666667,2
87.557,15.84,-17.6,0.0001,48,2.80666666666667,2
74.951,50.0,-17.6,0.008,48,2.80666666666667,2
85.77,50.0,-17.6,0.0008,48,2.80666666666667,2
99.883,50.0,-17.6,8e-06,6,2.80666666666667,2
98.659,50.0,-17.6,8e-05,6,2.80666666666667,2
96.91,50.0,-17.6,0.0008,6,2.80666666666667,2
95.335,50.0,-17.6,0.008,6,2.80666666666667,2
93.061,50.0,-17.6,0.08,6,2.80666666666667,2
99.883,50.0,-17.6,8e-05,24,2.80666666666667,2
109.54,21.0,-17.6,0.06,24,2.80666666666667,2
37.61,81.8,-17.6,0.06,48,2.80666666666667,2
97.609,50.0,-17.6,8e-06,48,2.80666666666667,2
95.748,90.0,-26.0,0.008,24,2.545,2
79.912,90.0,-26.0,0.016,24,2.545,2
24.89,20.0,-26.0,0.08,24,2.545,2
40.556,20.0,-26.0,0.04,24,2.545,2
99.56,90.0,-26.0,0.004,24,2.545,2
48.68,90.0,-26.0,0.04,24,2.545,2
29.472,90.0,-26.0,0.08,24,2.545,2
23.607,90.0,-26.0,0.16,24,2.545,2
67.167,40.44,-26.0,0.02,24,2.545,2
68.96,20.0,-26.0,0.016,24,2.545,2
21.669,20.0,-26.0,0.16,24,2.545,2
67.73,18.76,-26.0,0.02,24,2.545,2
96.811,60.21,-26.0,0.0025,24,2.545,2
35.084,173.48,-26.0,0.1,24,2.545,2
48.593,173.48,-26.0,0.04,24,2.545,2
79.362,18.76,-26.0,0.01,24,2.545,2
83.677,18.76,-26.0,0.005,24,2.545,2
90.807,18.76,-26.0,0.0025,24,2.545,2
34.522,40.44,-26.0,0.1,24,2.545,2
33.021,40.44,-26.0,0.08,24,2.545,2
40.901,40.44,-26.0,0.04,24,2.545,2
98.097,20.0,-26.0,0.004,24,2.545,2
60.234,200.0,-26.0,0.08,24,2.545,2
25.73,90.0,-26.0,0.025,24,2.545,2
95.027,75.0,-26.0,0.125,3,2.545,2
36.957,94.5,-26.0,0.04,24,2.545,2
85.741,40.44,-26.0,0.01,24,2.545,2
29.487,94.5,-26.0,0.05,24,2.545,2
94.712,94.5,-26.0,0.005,24,2.545,2
28.492,20.0,-26.0,1.5,48,2.545,2
31.471,20.0,-26.0,1.0,48,2.545,2
39.665,20.0,-26.0,0.75,48,2.545,2
43.948,20.0,-26.0,0.5,48,2.545,2
59.777,20.0,-26.0,0.25,48,2.545,2
73.558,94.5,-26.0,0.025,24,2.545,2
21.639,45.3,-26.0,0.1,24,2.545,2
87.408,20.0,-26.0,0.008,24,2.545,2
21.07,94.5,-26.0,0.1,24,2.545,2
92.131,45.3,-26.0,1e-06,24,2.545,2
40.525,60.21,-26.0,0.04,24,2.545,2
106.05,75.0,-26.0,0.25,3,2.545,2
74.757,75.0,-26.0,0.5,3,2.545,2
91.304,75.0,-26.0,0.125,3,2.545,2
90.261,75.0,-26.0,0.25,3,2.545,2
78.957,75.0,-26.0,0.5,3,2.545,2
65.565,75.0,-26.0,1.0,3,2.545,2
68.48,60.21,-26.0,0.02,24,2.545,2
81.614,60.21,-26.0,0.01,24,2.545,2
92.495,60.21,-26.0,0.005,24,2.545,2
42.623,45.3,-26.0,0.02,24,2.545,2
95.724,45.3,-26.0,1e-06,12,2.545,2
24.806202,8.0,-26.0,0.814084,24,2.545,2
81.225,100.0,-26.0,0.02,6,2.545,2
60.984,45.3,-26.0,0.01,24,2.545,2
97.368,45.3,-26.0,1e-05,12,2.545,2
71.475,45.3,-26.0,0.005,24,2.545,2
97.049,45.3,-26.0,0.001,24,2.545,2
96.066,45.3,-26.0,0.0001,24,2.545,2
97.705,45.3,-26.0,1e-05,24,2.545,2
33.224,45.3,-26.0,0.1,12,2.545,2
36.184,45.3,-26.0,0.05,12,2.545,2
63.816,45.3,-26.0,0.02,12,2.545,2
75.0,45.3,-26.0,0.01,12,2.545,2
91.776,45.3,-26.0,0.005,12,2.545,2
93.996,40.44,-26.0,0.0025,24,2.545,2
98.355,45.3,-26.0,0.001,12,2.545,2
27.869,45.3,-26.0,0.05,24,2.545,2
100.97847,67.0,44.1,7.650728479165159e-11,48,2.545,1
64.72868,8.0,-26.0,0.203521,24,2.545,2
44.573643,8.0,-26.0,0.0814083999999999,24,2.545,2
62.7907,8.0,-26.0,0.0508802499999999,24,2.545,2
21.31783,8.0,-26.0,0.814084,24,2.545,2
43.410854,8.0,-26.0,0.407042,24,2.545,2
67.05426,8.0,-26.0,0.203521,24,2.545,2
81.00775,8.0,-26.0,0.0814083999999999,24,2.545,2
89.147285,8.0,-26.0,0.0508802499999999,24,2.545,2
21.314,94.5,-26.0,0.1,24,2.545,2
100.33,45.3,-26.0,0.0001,12,2.545,2
36.21,60.21,-26.0,0.1,24,2.545,2
38.837,60.21,-26.0,0.08,24,2.545,2
57.018,200.0,-26.0,0.16,24,2.545,2
86.759,100.0,-26.0,0.015,6,2.545,2
95.85,100.0,-26.0,0.01,6,2.545,2
48.419,100.0,-26.0,0.08,3,2.545,2
61.66,100.0,-26.0,0.04,3,2.545,2
64.822,100.0,-26.0,0.035,3,2.545,2
71.146,100.0,-26.0,0.03,3,2.545,2
76.877,100.0,-26.0,0.025,3,2.545,2
89.526,100.0,-26.0,0.02,3,2.545,2
90.711,100.0,-26.0,0.015,3,2.545,2
97.431,100.0,-26.0,0.01,3,2.545,2
14.34,90.0,-26.0,0.2,24,2.545,2
17.87,90.0,-26.0,0.1,24,2.545,2
18.21,90.0,-26.0,0.05,24,2.545,2
36.023,18.76,-26.0,0.04,24,2.545,2
29.268,18.76,-26.0,0.08,24,2.545,2
24.578,18.76,-26.0,0.1,24,2.545,2
90.619,40.44,-26.0,0.005,24,2.545,2
62.477,173.48,-26.0,0.02,24,2.545,2
88.743,173.48,-26.0,0.01,24,2.545,2
94.934,173.48,-26.0,0.005,24,2.545,2
99.854,200.0,-26.0,0.004,24,2.545,2
92.982,200.0,-26.0,0.008,24,2.545,2
80.994,200.0,-26.0,0.016,24,2.545,2
63.596,200.0,-26.0,0.04,24,2.545,2
96.998,173.48,-26.0,0.0025,24,2.545,2
56.769,100.0,-26.0,0.035,3,2.545,2
57.358,94.5,-26.0,0.01,24,2.545,2
9.6838,100.0,-26.0,0.035,24,2.545,2
24.582,94.5,-26.0,0.08,24,2.545,2
77.273,100.0,-26.0,0.01,48,2.545,2
11.587,71.0,-26.0,0.1,48,2.545,2
72.134,100.0,-26.0,0.015,48,2.545,2
66.615,141.0,-26.0,0.05,6,2.545,2
61.622,141.0,-26.0,0.1,6,2.545,2
96.1,141.0,-26.0,0.001,9,2.545,2
88.456,141.0,-26.0,0.01,9,2.545,2
80.655,141.0,-26.0,0.0125,9,2.545,2
26.91,52.0,-26.0,0.1,48,2.545,2
70.671,141.0,-26.0,0.025,9,2.545,2
39.938,141.0,-26.0,0.1,9,2.545,2
9.2885,100.0,-26.0,0.04,24,2.545,2
91.888,141.0,-26.0,0.001,12,2.545,2
42.122,141.0,-26.0,0.025,12,2.545,2
27.613,141.0,-26.0,0.05,12,2.545,2
49.922,141.0,-26.0,0.05,9,2.545,2
87.207,141.0,-26.0,0.0125,6,2.545,2
37.874,52.0,-26.0,0.05,48,2.545,2
60.908,52.0,-26.0,0.01,48,2.545,2
65.066,100.0,-26.0,0.025,3,2.545,2
86.463,100.0,-26.0,0.02,3,2.545,2
92.358,100.0,-26.0,0.015,3,2.545,2
101.97,100.0,-26.0,0.01,3,2.545,2
61.154,141.0,-26.0,0.0125,12,2.545,2
67.143,71.0,-26.0,0.025,48,2.545,2
88.254,71.0,-26.0,0.01,48,2.545,2
15.152,50.0,-26.0,0.01,24,2.545,2
64.34109,8.0,-26.0,0.203521,24,2.545,2
11.858,100.0,-26.0,0.03,24,2.545,2
14.625,100.0,-26.0,0.025,24,2.545,2
93.245,52.0,-26.0,0.005,48,2.545,2
39.092,52.0,-26.0,0.1,24,2.545,2
49.169,52.0,-26.0,0.05,24,2.545,2
60.133,52.0,-26.0,0.025,24,2.545,2
73.09,52.0,-26.0,0.01,24,2.545,2
95.017,52.0,-26.0,0.005,24,2.545,2
47.841,52.0,-26.0,0.025,48,2.545,2
72.53,100.0,-26.0,0.025,6,2.545,2
61.067,100.0,-26.0,0.035,6,2.545,2
57.115,100.0,-26.0,0.04,6,2.545,2
30.435,100.0,-26.0,0.08,6,2.545,2
79.249,100.0,-26.0,0.01,24,2.545,2
80.237,100.0,-26.0,0.015,24,2.545,2
72.134,100.0,-26.0,0.02,24,2.545,2
68.577,100.0,-26.0,0.03,6,2.545,2
92.356,141.0,-26.0,0.01,6,2.545,2
84.867,141.0,-26.0,0.01,12,2.545,2
72.075,141.0,-26.0,0.1,3,2.545,2
91.342,50.0,-26.0,0.001,24,2.545,2
61.905,50.0,-26.0,0.0025,24,2.545,2
31.818,50.0,-26.0,0.005,24,2.545,2
7.9051,100.0,-26.0,0.04,48,2.545,2
45.652,94.5,-26.0,0.02,24,2.545,2
10.079,100.0,-26.0,0.025,48,2.545,2
70.742,100.0,-26.0,0.03,24,2.545,2
93.57,141.0,-26.0,0.001,24,2.545,2
105.9,100.0,-26.0,0.02,6,2.545,2
60.262,100.0,-26.0,0.03,6,2.545,2
85.333,71.0,-26.0,0.05,48,2.545,2
5.9222,141.0,-26.0,0.1,24,2.545,2
96.568,141.0,-26.0,0.001,6,2.545,2
55.81,71.0,-26.0,0.2,48,2.545,2
96.943,30.0,-26.0,0.001,24,2.545,2
98.69,30.0,-26.0,0.0025,24,2.545,2
101.16,30.0,-26.0,0.005,24,2.545,2
63.755,100.0,-26.0,0.025,48,2.545,2
89.52,30.0,-26.0,0.01,24,2.545,2
55.677,100.0,-26.0,0.08,48,2.545,2
50.437,100.0,-26.0,0.04,3,2.545,2
59.971,30.0,-26.0,0.05,24,2.545,2
64.192,100.0,-26.0,0.04,48,2.545,2
79.429,71.0,-26.0,0.1,48,2.545,2
60.262,100.0,-26.0,0.03,48,2.545,2
15.736,141.0,-26.0,0.025,24,2.545,2
9.6447,141.0,-26.0,0.05,24,2.545,2
83.151,141.0,-26.0,0.025,6,2.545,2
22.153,141.0,-26.0,0.1,12,2.545,2
27.99,90.0,-26.0,0.01,24,2.545,2
63.901,30.0,-26.0,0.025,24,2.545,2
82.314,100.0,-26.0,0.02,48,2.545,2
100.44,100.0,-26.0,0.015,48,2.545,2
49.345,100.0,-26.0,0.08,24,2.545,2
56.719,100.0,-26.0,0.02,48,2.545,2
10.0,71.0,-26.0,0.05,48,2.545,2
90.095,71.0,-26.0,0.025,48,2.545,2
76.856,100.0,-26.0,0.025,6,2.545,2
61.083,141.0,-26.0,0.0125,24,2.545,2
100.44,100.0,-26.0,0.015,6,2.545,2
61.572,100.0,-26.0,0.08,3,2.545,2
97.504,141.0,-26.0,0.001,3,2.545,2
94.54,141.0,-26.0,0.01,3,2.545,2
89.392,141.0,-26.0,0.0125,3,2.545,2
87.52,141.0,-26.0,0.025,3,2.545,2
80.187,141.0,-26.0,0.05,3,2.545,2
104.8,100.0,-26.0,0.01,6,2.545,2
59.607,100.0,-26.0,0.035,48,2.545,2
96.288,100.0,-26.0,0.01,48,2.545,2
92.795,100.0,-26.0,0.02,24,2.545,2
53.275,100.0,-26.0,0.04,6,2.545,2
59.825,100.0,-26.0,0.08,6,2.545,2
104.8,100.0,-26.0,0.01,24,2.545,2
85.448,141.0,-26.0,0.01,24,2.545,2
100.0,100.0,-26.0,0.015,24,2.545,2
56.114,100.0,-26.0,0.035,6,2.545,2
75.109,100.0,-26.0,0.025,24,2.545,2
68.996,100.0,-26.0,0.035,24,2.545,2
69.432,100.0,-26.0,0.04,24,2.545,2
9.0909,100.0,-26.0,0.03,48,2.545,2
68.21706,8.0,-26.0,0.0814083999999999,24,2.545,2
52.859447,16.0,-26.0,4.0718254268799e-08,24,2.545,2
14.7286825,8.0,-26.0,0.814084,24,2.545,2
43.265,639.0,-26.0,3.5276428904293597e-12,12,2.545,1
7.2798433,24.0,43.8,8.15518266595443e-07,48,2.545,1
24.4227,24.0,43.8,4.16134268225396e-07,48,2.545,1
34.285713,24.0,43.8,1.66288665110306e-07,48,2.545,1
90.41096,24.0,43.8,1.66453707290159e-08,48,2.545,1
100.03914,24.0,43.8,1.66453707290159e-09,48,2.545,1
10.41845,639.0,-26.0,8.819107226073389e-12,24,2.545,1
47.8571,639.0,-26.0,1.7638214452146799e-12,24,2.545,1
68.79509,60.0,-26.0,8.14084e-05,48,2.545,2
59.098583,639.0,-26.0,8.81910722607339e-13,24,2.545,1
68.47332,639.0,-26.0,1.76382144521468e-13,24,2.545,1
47.029846,639.0,-26.0,1.7638214452146799e-12,12,2.545,1
90.929756,639.0,-26.0,1.7638214452146802e-14,24,2.545,1
94.7259574,639.0,-26.0,1.76382144521468e-16,24,2.545,1
11.43382,639.0,-26.0,1.7638214452146797e-11,12,2.545,1
30.149536,639.0,-26.0,8.819107226073389e-12,12,2.545,1
26.744186,8.0,-26.0,0.203521,24,2.545,2
3.1007752,8.0,-26.0,0.814084,24,2.545,2
101.1236,639.0,-26.0,1.7638214452146802e-14,12,2.545,1
55.583572,60.0,-26.0,0.000814084,48,2.545,2
98.37004,60.0,-26.0,8.14084e-05,48,2.545,2
98.67841,60.0,-26.0,8.14084e-08,48,2.545,2
94.6970153,639.0,-26.0,1.76382144521468e-15,24,2.545,1
75.09376,639.0,-26.0,8.81910722607339e-13,12,2.545,1
92.134834,639.0,-26.0,8.81910722607339e-13,12,2.545,1
0.03533673,60.0,-26.0,0.00814084,48,2.545,2
110.36489,60.0,-26.0,8.14084e-08,48,2.545,2
100.693115,60.0,-26.0,8.14084e-08,48,2.545,2
69.379845,8.0,-26.0,0.0508802499999999,24,2.545,2
97.29278,60.0,-26.0,8.14084e-05,48,2.545,2
44.681156,18.0,-26.0,7.89113871597789e-07,24,2.545,2
14.141414,18.0,-26.0,7.89113871597789e-07,48,2.545,2
90.075973,639.0,-26.0,1.76382144521468e-13,12,2.545,1
25.252525,18.0,-26.0,7.89113871597789e-07,24,2.545,2
99.60352,60.0,-26.0,0.000814084,48,2.545,2
99.911896,60.0,-26.0,8.14084e-08,48,2.545,2
97.44493,60.0,-26.0,0.00814084,48,2.545,2
92.226105,60.0,-26.0,8.14084e-06,48,2.545,2
31.00814,639.0,-26.0,3.5276428904293597e-12,24,2.545,1
75.2809,639.0,-26.0,1.7638214452146799e-12,12,2.545,1
94.977974,60.0,-26.0,0.00814084,48,2.545,2
89.433136,60.0,-26.0,0.000814084,48,2.545,2
19.742489,4.0,-26.0,0.407042,24,2.545,2
75.21531,75.0,-26.0,5.45435508048391e-08,3,2.545,2
105.83732,75.0,-26.0,2.72717754024196e-08,3,2.545,2
95.502396,75.0,-26.0,1.36358877012098e-08,3,2.545,2
12.875537,20.0,-26.0,0.814084,24,2.545,2
50.643776,20.0,-26.0,0.407042,24,2.545,2
77.25322,20.0,-26.0,0.0814083999999999,24,2.545,2
2.5751073,4.0,-26.0,0.814084,24,2.545,2
25.193798,8.0,-26.0,0.0508802499999999,24,2.545,2
34.63439,8.0,-26.0,0.814084,24,2.545,2
84.01914,75.0,-26.0,2.72717754024196e-08,3,2.545,2
85.55024,75.0,-26.0,1.36358877012098e-08,3,2.545,2
6.976744,8.0,-26.0,0.0814083999999999,24,2.545,2
74.066986,75.0,-26.0,5.45435508048391e-08,3,2.545,2
44.3355,8.0,-26.0,0.814084,24,2.545,2
18.08616,8.0,-26.0,0.814084,24,2.545,2
19.896479,4.0,-26.0,0.407042,24,2.545,2
29.932598,3.0,-26.0,0.407042,24,2.545,2
55.32121,20.0,-26.0,0.407042,24,2.545,2
49.186604,75.0,-26.0,1.09087101609678e-07,3,2.545,2
62.23176,4.0,-26.0,0.0814083999999999,24,2.545,2
98.22968,165.0,-26.0,8.19587540268056e-12,3,2.545,2
61.435406,75.0,-26.0,1.09087101609678e-07,3,2.545,2
98.8764,639.0,-26.0,1.76382144521468e-13,12,2.545,1
22.47191,639.0,-26.0,1.7638214452146797e-11,24,2.545,1
97.75281,639.0,-26.0,1.76382144521468e-15,12,2.545,1
88.19277,165.0,-26.0,8.19587540268057e-13,48,2.545,2
41.92771,165.0,-26.0,5.1224221266753494e-11,48,2.545,2
9.397591,165.0,-26.0,8.195875402680559e-11,48,2.545,2
6.506024,165.0,-26.0,2.04896885067014e-10,48,2.545,2
100.52232,165.0,-26.0,8.19587540268056e-14,3,2.545,2
97.6419,165.0,-26.0,8.19587540268057e-13,3,2.545,2
46.814537,60.0,-26.0,0.00814084,48,2.545,2
104.363815,165.0,-26.0,5.1224221266753494e-11,3,2.545,2
101.48339,165.0,-26.0,8.195875402680559e-11,3,2.545,2
99.29382,165.0,-26.0,2.04896885067014e-10,3,2.545,2
99.02918,165.0,-26.0,8.19587540268056e-14,6,2.545,2
98.22968,165.0,-26.0,8.19587540268057e-13,6,2.545,2
95.34369,165.0,-26.0,8.19587540268056e-12,6,2.545,2
92.463264,165.0,-26.0,5.1224221266753494e-11,6,2.545,2
107.41884,60.0,-26.0,8.14084e-06,48,2.545,2
66.457924,67.0,44.1,7.650728479165161e-09,48,2.545,1
91.11546,24.0,-44.6,1.66453707290159e-09,48,2.545,2
101.682976,67.0,44.1,7.65072847916516e-10,48,2.545,1
22.544031,24.0,-44.6,3.32907414580317e-06,48,2.545,2
11.976517,24.0,-44.6,1.66453707290158e-06,48,2.545,2
8.688846,24.0,-44.6,8.32268536450793e-07,48,2.545,2
7.749511,24.0,-44.6,4.16134268225396e-07,48,2.545,2
56.125244,24.0,-44.6,1.66453707290159e-07,48,2.545,2
32.58427,639.0,-26.0,1.7638214452146797e-11,12,2.545,1
93.25843,639.0,-26.0,1.76382144521468e-16,24,2.545,1
89.70646,24.0,-44.6,1.66453707290159e-08,48,2.545,2
25.127201,67.0,44.1,3.82536423958258e-08,48,2.545,1
35.955055,639.0,-26.0,8.819107226073389e-12,12,2.545,1
81.75469,60.0,-26.0,1.63763666237828e-08,4,2.545,2
82.547226,60.0,-26.0,6.53591960322462e-08,4,2.545,2
80.345116,60.0,-26.0,6.34160692511791e-07,4,2.545,2
91.41414,60.0,-26.0,6.277542541847189e-11,24,2.545,2
91.074585,60.0,-26.0,2.50578164549244e-10,24,2.545,2
87.3395,60.0,-26.0,1.02714503720787e-09,24,2.545,2
70.39605,60.0,-26.0,4.10892931278095e-09,24,2.545,2
25.90524,60.0,-26.0,1.64964604434963e-08,24,2.545,2
4.0560975,60.0,-26.0,6.6033810270189e-08,24,2.545,2
48.549343,165.0,-26.0,2.04896885067014e-10,24,2.545,2
75.6413,60.0,-26.0,1.02871821383318e-09,4,2.545,2
1.8304514,60.0,-26.0,2.70625795790085e-07,24,2.545,2
10.097847,67.0,44.1,7.65072847916516e-08,48,2.545,1
97.6908,67.0,45.2,7.650728479165159e-11,48,2.545,1
43.79845,8.0,-26.0,0.407042,24,2.545,2
72.48062,8.0,-26.0,0.0814083999999999,24,2.545,2
27.240704,67.0,45.2,1.53014569583303e-07,48,2.545,1
11.741683,24.0,43.8,3.32907414580317e-06,48,2.545,1
13.565891,8.0,-26.0,0.407042,24,2.545,2
97.75281,639.0,-26.0,1.76382144521468e-13,24,2.545,1
95.709979,639.0,-26.0,1.7638214452146802e-14,12,2.545,1
97.6080797,639.0,-26.0,1.76382144521468e-15,12,2.545,1
95.7678623,639.0,-26.0,1.76382144521468e-16,12,2.545,1
28.089888,639.0,-26.0,8.819107226073389e-12,24,2.545,1
43.820225,639.0,-26.0,3.5276428904293597e-12,24,2.545,1
9.393347,67.0,44.1,1.53014569583303e-07,48,2.545,1
60.674156,639.0,-26.0,1.7638214452146799e-12,24,2.545,1
96.62921,639.0,-26.0,1.7638214452146802e-14,24,2.545,1
7.514677,24.0,43.8,1.67821157786289e-06,48,2.545,1
98.8764,639.0,-26.0,1.76382144521468e-15,24,2.545,1
79.84496,8.0,-26.0,0.0508802499999999,24,2.545,2
14.559687,67.0,45.2,7.65072847916516e-08,48,2.545,1
10.097847,67.0,45.2,1.91268211979129e-08,48,2.545,1
47.67442,8.0,-26.0,0.407042,24,2.545,2
55.18591,67.0,44.1,1.91268211979129e-08,48,2.545,1
62.46575,67.0,45.2,7.650728479165161e-09,48,2.545,1
9.158513,67.0,45.2,3.82536423958258e-08,48,2.545,1
99.804306,67.0,45.2,7.65072847916516e-10,48,2.545,1
71.91011,639.0,-26.0,8.81910722607339e-13,24,2.545,1
69.632324,112.0,-26.0,1.3102769961616e-09,24,2.545,2
90.99897,60.0,-26.0,1.57282017467654e-11,24,2.545,2
100.0,112.0,-26.0,1.3102769961616e-09,24,2.545,2
93.97591,165.0,-26.0,8.19587540268057e-13,6,2.545,2
90.36144,165.0,-26.0,8.19587540268056e-12,6,2.545,2
85.30121,165.0,-26.0,5.1224221266753494e-11,6,2.545,2
76.6265,165.0,-26.0,8.195875402680559e-11,6,2.545,2
63.614456,165.0,-26.0,2.04896885067014e-10,6,2.545,2
99.75903,165.0,-26.0,8.19587540268056e-14,24,2.545,2
88.19277,165.0,-26.0,8.19587540268057e-13,24,2.545,2
78.81142,60.0,-26.0,2.61007615869664e-07,4,2.545,2
26.024096,165.0,-26.0,8.195875402680559e-11,24,2.545,2
97.424614,165.0,-26.0,8.19587540268056e-12,24,2.545,2
52.04819,165.0,-26.0,5.1224221266753494e-11,24,2.545,2
96.14458,165.0,-26.0,8.19587540268056e-14,6,2.545,2
54.897972,165.0,-26.0,8.195875402680559e-11,24,2.545,2
80.81022,60.0,-26.0,1.5749179707750697e-11,4,2.545,2
54.383,17.0,-26.0,6.25099947886518e-08,24,2.545,2
54.391384,18.0,-26.0,1.95162181616323e-07,24,2.545,2
27.747828,14.0,-26.0,1.17488079759049e-06,24,2.545,2
52.12703,19.0,-26.0,3.09164970992749e-07,24,2.545,2
101.80375,165.0,-26.0,8.19587540268056e-14,24,2.545,2
86.02409,165.0,-26.0,8.19587540268056e-12,24,2.545,2
82.640854,165.0,-26.0,8.195875402680559e-11,6,2.545,2
81.052635,112.0,-26.0,1.3102769961616e-09,24,2.545,2
69.39759,165.0,-26.0,2.04896885067014e-10,3,2.545,2
64.044945,639.0,-26.0,3.5276428904293597e-12,12,2.545,1
86.02409,165.0,-26.0,5.1224221266753494e-11,3,2.545,2
31.543184,13.0,-26.0,8.18913623940092e-07,24,2.545,2
91.98412,165.0,-26.0,8.19587540268057e-13,48,2.545,2
96.73376,165.0,-26.0,8.19587540268056e-12,48,2.545,2
69.57309,165.0,-26.0,5.1224221266753494e-11,48,2.545,2
43.79971,165.0,-26.0,8.195875402680559e-11,48,2.545,2
34.67651,165.0,-26.0,2.04896885067014e-10,48,2.545,2
124.066376,10.0,-26.0,6.90316814873746e-08,24,2.545,2
93.477264,165.0,-26.0,8.19587540268056e-14,48,2.545,2
76.85051,12.0,-26.0,2.94498385670788e-07,24,2.545,2
136.3089,11.0,-26.0,2.20090756295627e-07,24,2.545,2
27.093307,15.0,-26.0,1.08148911409689e-08,24,2.545,2
98.0,112.0,-26.0,1.3102769961616e-09,24,2.545,2
83.904724,60.0,-26.0,2.50813298387792e-10,4,2.545,2
94.547165,60.0,-26.0,4.09596733621722e-09,4,2.545,2
91.084335,165.0,-26.0,8.19587540268056e-12,3,2.545,2
100.481926,165.0,-26.0,8.19587540268056e-14,3,2.545,2
96.62921,639.0,-26.0,1.76382144521468e-16,12,2.545,1
7.2289157,165.0,-26.0,2.04896885067014e-10,24,2.545,2
96.14458,165.0,-26.0,8.19587540268057e-13,3,2.545,2
90.36144,165.0,-26.0,8.19587540268056e-14,48,2.545,2
86.02409,165.0,-26.0,8.19587540268056e-12,48,2.545,2
101.001465,165.0,-26.0,8.19587540268057e-13,24,2.545,2
82.73483,60.0,-26.0,6.284675176418649e-11,4,2.545,2
63.115814,165.0,-26.0,2.04896885067014e-10,6,2.545,2
88.99784,165.0,-26.0,5.1224221266753494e-11,24,2.545,2
65.42,10.0,-45.5,0.15,24,2.73666666666667,2
62.4,10.0,-45.5,0.1,24,2.73666666666667,2
43.6,10.0,-45.5,0.2,24,2.73666666666667,2
68.45,10.0,-45.5,0.05,24,2.73666666666667,2
56.88,10.0,-45.5,0.1,24,2.73666666666667,2
38.0,10.0,-45.5,0.2,24,2.73666666666667,2
93.61,10.0,-45.5,0.05,24,2.73666666666667,2
48.84,10.0,-45.5,0.15,24,2.73666666666667,2
67.1,10.0,-45.5,0.05,24,2.73666666666667,2
